C15 PORTAL SUBA,Portal Tunal T3
J72 Las Aguas,Calle 100 C - 2
J72 Las Aguas,Virrey B - 2 ó 5
J72 Las Aguas,Heroes A - 1 ó 5
J72 Las Aguas,Calle 76 C - 2
J72 Las Aguas,Calle 72 A - 2 ó 5
J72 Las Aguas,Calle 57 C - 2
J72 Las Aguas,Avenida 39 C- 2
J72 Las Aguas,Calle 19 C - 2
J72 Las Aguas,Museo del Oro A - 1
J72 Las Aguas,Las Aguas A - 1
B74 P. Norte,Las Aguas A - 1
B74 P. Norte,Museo del Oro A - 3
B74 P. Norte,Calle 19 A - 4 ó 6
B74 P. Norte,Avenida 39 A - 4 ó 6
B74 P. Norte,Calle 57 A - 4 ó 6
B74 P. Norte,Calle 72 C - 3
B74 P. Norte,Calle 76 C - 3
B74 P. Norte,Heroes B - 4
B74 P. Norte,Virrey B - 4
B74 P. Norte,Calle 100 C - 3
B74 P. Norte,Prado C - 4 ó 6
B74 P. Norte,Calle 142 B - 4
B74 P. Norte,Toberín A - 4 ó 6
B74 P. Norte,Cabecera Autopista Norte T1
J72 UNIVERSIDADES VALLE,Cabecera Autopista Norte T1
J72 UNIVERSIDADES VALLE,Toberín E - 1
J72 UNIVERSIDADES VALLE,Calle 142 B - 1
J72 UNIVERSIDADES VALLE,Prado B - 1
J72 UNIVERSIDADES VALLE,Calle 100 C - 2
J72 UNIVERSIDADES VALLE,Virrey B - 2 ó 5
J72 UNIVERSIDADES VALLE,Heroes A - 1 ó 5
J72 UNIVERSIDADES VALLE,Calle 76 C - 2
J72 UNIVERSIDADES VALLE,Calle 72 A - 2 ó 5
J72 UNIVERSIDADES VALLE,Calle 57 C - 2
J72 UNIVERSIDADES VALLE,Avenida 39 C- 2
J72 UNIVERSIDADES VALLE,Universidades B - 2 ó 5
B74 P. Norte Valle,Universidades B - 2 ó 5
B74 P. Norte Valle,Universidades B - 4 ó 6
B74 P. Norte Valle,Avenida 39 A - 4 ó 6
B74 P. Norte Valle,Calle 57 A - 4 ó 6
B74 P. Norte Valle,Calle 72 C - 3
B74 P. Norte Valle,Calle 76 C - 3
B74 P. Norte Valle,Heroes B - 4
B74 P. Norte Valle,Virrey B - 4
B74 P. Norte Valle,Calle 100 C - 3
B74 P. Norte Valle,Prado C - 4 ó 6
B74 P. Norte Valle,Calle 142 B - 4
B74 P. Norte Valle,Toberín A - 4 ó 6
B74 P. Norte Valle,Cabecera Autopista Norte T1
B90 TERMINAL,Portal Sur T5
B90 TERMINAL,Venecia A - 3 ó 6
B90 TERMINAL,ALQUERIA A - 3
B90 TERMINAL,General Santander A - 4 ó 6
B90 TERMINAL,Sena A - 3 ó 6
B90 TERMINAL,Santa Isabel A - 3
B90 TERMINAL,NQS - RICAURTE B - 4 ó 6
B90 TERMINAL,CAD A - 4 ó 6
B90 TERMINAL,Av. El Dorado A - 4 ó 6
B90 TERMINAL,EL CAMPIN A - 4
B90 TERMINAL,NQS - Calle 75 A - 4 ó 6
B90 TERMINAL,Castellana A - 3
B90 TERMINAL,Calle 100 A - 4 ó 6
B90 TERMINAL,Prado A - 3
B90 TERMINAL,Alcalá A - 4 ó 6
B90 TERMINAL,Calle 146 C - 4
B90 TERMINAL,Cabecera Autopista Norte T2
B90 TERMINAL,Centro Comercial Santa Fe A - 4 ó 6
B90 TERMINAL,Terminal A - 4 ó 6
G90 P. SUR,Terminal A - 4 ó 6
G90 P. SUR,Terminal A - 2 ó 5
G90 P. SUR,Centro Comercial Santa Fe A - 2 ó 5
G90 P. SUR,Cabecera Autopista Norte T4
G90 P. SUR,Calle 146 B - 2
G90 P. SUR,Alcalá A - 2 ó 5
G90 P. SUR,Prado C - 1
G90 P. SUR,Calle 100 A - 2 ó 5
G90 P. SUR,Castellana B - 1
G90 P. SUR,NQS - Calle 75 A - 1
G90 P. SUR,EL CAMPIN A - 2
G90 P. SUR,Av. El Dorado A - 2 ó 5
G90 P. SUR,CAD A - 2 ó 5
G90 P. SUR,NQS - RICAURTE B - 2 ó 5
G90 P. SUR,Santa Isabel A - 1
G90 P. SUR,Sena A - 1 ó 5
G90 P. SUR,General Santander A - 2 ó 5
G90 P. SUR,ALQUERIA A - 1
G90 P. SUR,Venecia B - 1
G90 P. SUR,Portal Sur T5
B92 P.NORTE,Cabecera Usme T3
B92 P.NORTE,Molinos A - 4 ó 6
B92 P.NORTE,Consuelo B - 4
B92 P.NORTE,Socorro B - 4
B92 P.NORTE,Santa Lucía A - 4 ó 6
B92 P.NORTE,Calle 40 Sur A - 4 ó 6
B92 P.NORTE,Restrepo A - 3 ó 6
B92 P.NORTE,Avenida Jimenez A - 4 ó 6
B92 P.NORTE,Calle 19 A - 4 ó 6
B92 P.NORTE,Calle 45 A - 4 ó 6
B92 P.NORTE,Marly A - 4 ó 6
B92 P.NORTE,Calle 63 A - 4 ó 6
B92 P.NORTE,Calle 72 A - 4 ó 6
B92 P.NORTE,Calle 76 C - 3
B92 P.NORTE,Heroes C - 4
B92 P.NORTE,Calle 85 B - 4 ó 6
B92 P.NORTE,Calle 100 C - 4
B92 P.NORTE,Calle 127 B - 4 ó 6
B92 P.NORTE,Alcalá B - 4 ó 6
B92 P.NORTE,Calle 142 B - 4
B92 P.NORTE,Toberín B - 4 ó 6
B92 P.NORTE,Cabecera Autopista Norte T5
H92 P.USME,Cabecera Autopista Norte T5
H92 P.USME,Toberín E - 1
H92 P.USME,Calle 142 B - 2
H92 P.USME,Alcalá B - 2 ó 5
H92 P.USME,Calle 127 B - 2 ó 5
H92 P.USME,Calle 100 B - 2
H92 P.USME,Calle 85 C - 2 ó 5
H92 P.USME,Heroes B - 2
H92 P.USME,Calle 76 A - 2 ó 5
H92 P.USME,Calle 72 A - 2 ó 5
H92 P.USME,Calle 63 B - 2 ó 5
H92 P.USME,Marly B - 2 ó 5
H92 P.USME,Calle 45 A - 2 ó 5
H92 P.USME,Calle 19 A - 2 ó 5
H92 P.USME,Avenida Jimenez B - 2 ó 5
H92 P.USME,Restrepo A - 2 ó 5
H92 P.USME,Calle 40 Sur B - 2 ó 5
H92 P.USME,Santa Lucía B - 2 ó 5
H92 P.USME,Socorro B - 1
H92 P.USME,Consuelo B - 1
H92 P.USME,Molinos A - 2 ó 5
H92 P.USME,Cabecera Usme T3
B94 Cabecera Autopista Norte,Cabecera Calle 80 T5
B94 Cabecera Autopista Norte,Carrera 77 B - 1
B94 Cabecera Autopista Norte,Minuto de Dios A - 2 ó 5
B94 Cabecera Autopista Norte,Las Ferias A - 2 ó 5
B94 Cabecera Autopista Norte,Avenida 68 A - 2 ó 5
B94 Cabecera Autopista Norte,Carrera 53 A - 2
B94 Cabecera Autopista Norte,Heroes A - 4 ó 6
B94 Cabecera Autopista Norte,Calle 100 C - 4
B94 Cabecera Autopista Norte,Alcalá C - 4 ó 6
B94 Cabecera Autopista Norte,Calle 146 C - 4
B94 Cabecera Autopista Norte,Toberín C - 4 ó 6
B94 Cabecera Autopista Norte,Cabecera Autopista Norte T1
D94 Cabecera Calle 80,Cabecera Autopista Norte T1
D94 Cabecera Calle 80,Toberín D - 2
D94 Cabecera Calle 80,Calle 146 C - 1
D94 Cabecera Calle 80,Alcalá C - 2 ó 5
D94 Cabecera Calle 80,Calle 100 C - 1
D94 Cabecera Calle 80,Heroes C - 2
D94 Cabecera Calle 80,Carrera 53 A - 4
D94 Cabecera Calle 80,Avenida 68 A - 4 ó 6
D94 Cabecera Calle 80,Las Ferias A - 4 ó 6
D94 Cabecera Calle 80,Minuto de Dios A - 4 ó 6
D94 Cabecera Calle 80,Carrera 77 B - 4
D94 Cabecera Calle 80,Cabecera Calle 80 T5
C17 P.Suba_40S,Calle 40 Sur B - 2 ó 5
C17 P.Suba_40S,Calle 40 Sur C - 3
C17 P.Suba_40S,Restrepo B - 4
C17 P.Suba_40S,Hortúa B - 4
C17 P.Suba_40S,Hospital A - 3
C17 P.Suba_40S,Avenida Jimenez C - 3
C17 P.Suba_40S,Marly C - 3
C17 P.Suba_40S,Calle 57 C - 3
C17 P.Suba_40S,Las Flores B - 4 ó 6
C17 P.Suba_40S,Calle 72 B - 4 ó 6
C17 P.Suba_40S,Calle 76 A - 4 ó 6
C17 P.Suba_40S,El Polo A - 3
C17 P.Suba_40S,SAN MARTIN A - 3
C17 P.Suba_40S,PUENTE LARGO B - 4 ó 6
C17 P.Suba_40S,Shaio B - 4
C17 P.Suba_40S,Suba - Av. Avenida Boyaca B - 4
C17 P.Suba_40S,La Campiña B - 4 ó 6
C17 P.Suba_40S,Portal Suba T6
H17 Cl 40 Sur,Portal Suba T6
H17 Cl 40 Sur,La Campiña B - 1 ó 5
H17 Cl 40 Sur,Suba - Av. Avenida Boyaca B - 1
H17 Cl 40 Sur,Shaio B - 1
H17 Cl 40 Sur,PUENTE LARGO B - 1 ó 5
H17 Cl 40 Sur,SAN MARTIN A - 2
H17 Cl 40 Sur,El Polo A - 2 ó 5
H17 Cl 40 Sur,Calle 76 A - 2 ó 5
H17 Cl 40 Sur,Calle 72 C - 2
H17 Cl 40 Sur,Las Flores A - 2 ó 5
H17 Cl 40 Sur,Calle 57 A - 2 ó 5
H17 Cl 40 Sur,Marly C - 2
H17 Cl 40 Sur,Avenida Jimenez B - 2 ó 5
H17 Cl 40 Sur,Hospital A - 2
H17 Cl 40 Sur,Hortúa A - 2 ó 5
H17 Cl 40 Sur,Restrepo A - 2 ó 5
H17 Cl 40 Sur,Calle 40 Sur B - 2 ó 5
C17 P. Suba,Cabecera Usme T4
C17 P. Suba,Molinos B - 3
C17 P. Suba,Consuelo A - 3
C17 P. Suba,Santa Lucía A - 3
C17 P. Suba,Calle 40 Sur C - 3
C17 P. Suba,Restrepo B - 4
C17 P. Suba,Hortúa B - 4
C17 P. Suba,Hospital A - 3
C17 P. Suba,Avenida Jimenez C - 3
C17 P. Suba,Marly C - 3
C17 P. Suba,Calle 57 C - 3
C17 P. Suba,Las Flores B - 4 ó 6
C17 P. Suba,Calle 72 B - 4 ó 6
C17 P. Suba,Calle 76 A - 4 ó 6
C17 P. Suba,El Polo A - 3
C17 P. Suba,SAN MARTIN A - 3
C17 P. Suba,PUENTE LARGO B - 4 ó 6
C17 P. Suba,Shaio B - 4
C17 P. Suba,Suba - Av. Avenida Boyaca B - 4
C17 P. Suba,La Campiña B - 4 ó 6
C17 P. Suba,Portal Suba T6
H17 P. Usme,Portal Suba T6
H17 P. Usme,La Campiña B - 1 ó 5
H17 P. Usme,Suba - Av. Avenida Boyaca B - 1
H17 P. Usme,Shaio B - 1
H17 P. Usme,PUENTE LARGO B - 1 ó 5
H17 P. Usme,SAN MARTIN A - 2
H17 P. Usme,El Polo A - 2 ó 5
H17 P. Usme,Calle 76 A - 2 ó 5
H17 P. Usme,Calle 72 C - 2
H17 P. Usme,Las Flores A - 2 ó 5
H17 P. Usme,Calle 57 A - 2 ó 5
H17 P. Usme,Marly C - 2
H17 P. Usme,Avenida Jimenez B - 2 ó 5
H17 P. Usme,Hospital A - 2
H17 P. Usme,Hortúa A - 2 ó 5
H17 P. Usme,Restrepo A - 2 ó 5
H17 P. Usme,Calle 40 Sur B - 2 ó 5
H17 P. Usme,Santa Lucía B - 2 ó 5
H17 P. Usme,Consuelo B - 1
H17 P. Usme,Molinos B - 1
H17 P. Usme,Cabecera Usme T4
C19 P. Suba,Banderas T1
C19 P. Suba,Banderas T2
C19 P. Suba,Mandalay - Cr.73 B - 2
C19 P. Suba,Marsella B - 2
C19 P. Suba,Carrera 53 B - 2 ó 5
C19 P. Suba,Zona Industrial B - 1
C19 P. Suba,NQS - RICAURTE F - 1
C19 P. Suba,Calle 19 C - 3
C19 P. Suba,Calle 26 C - 3
C19 P. Suba,Profamilia C - 3
C19 P. Suba,Calle 45 C - 3
C19 P. Suba,Marly C - 3
C19 P. Suba,Calle 63 A - 4 ó 6
C19 P. Suba,Calle 72 B - 4 ó 6
C19 P. Suba,Suba - Calle 95 B - 4
C19 P. Suba,Suba - Calle 100 B - 4 ó 6
C19 P. Suba,PUENTE LARGO B - 4 ó 6
C19 P. Suba,Gratamira B - 4
C19 P. Suba,SUBA - TV- 91 B - 4 ó 6
C19 P. Suba,La Campiña B - 4 ó 6
C19 P. Suba,Portal Suba T4
F19 Banderas,Portal Suba T4
F19 Banderas,La Campiña B - 1 ó 5
F19 Banderas,SUBA - TV- 91 B - 1 ó 5
F19 Banderas,Gratamira B - 1
F19 Banderas,PUENTE LARGO A - 2
F19 Banderas,Suba - Calle 100 B - 1 ó 5
F19 Banderas,Suba - Calle 95 A - 2
F19 Banderas,Calle 72 B - 2 ó 5
F19 Banderas,Calle 63 B - 2 ó 5
F19 Banderas,Marly B - 2 ó 5
F19 Banderas,Calle 45 C - 2
F19 Banderas,Profamilia B - 2 ó 5
F19 Banderas,Calle 26 B - 2 ó 5
F19 Banderas,Calle 19 C - 2
F19 Banderas,NQS - RICAURTE D - 4
F19 Banderas,Zona Industrial A - 3
F19 Banderas,Carrera 53 A - 4 ó 6
F19 Banderas,Marsella B - 4
F19 Banderas,Mandalay - Cr.73 B - 4
F19 Banderas,Banderas T1
G30 PORTAL SUR,Portal Suba T1
G30 PORTAL SUR,La Campiña A - 2
G30 PORTAL SUR,SUBA - TV- 91 A - 2
G30 PORTAL SUR,Suba - Av. Avenida Boyaca A - 2
G30 PORTAL SUR,Shaio A - 2 ó 5
G30 PORTAL SUR,PUENTE LARGO A - 2
G30 PORTAL SUR,Suba - Calle 95 B - 1
G30 PORTAL SUR,NQS - Calle 75 A - 2 ó 5
G30 PORTAL SUR,EL CAMPIN A - 2
G30 PORTAL SUR,U. Nacional A - 2 ó 5
G30 PORTAL SUR,CAD B - 2 ó 5
G30 PORTAL SUR,NQS - RICAURTE A - 1
G30 PORTAL SUR,Santa Isabel B - 1
G30 PORTAL SUR,NQS - Calle 38A Sur A - 1
G30 PORTAL SUR,General Santander A - 2 ó 5
G30 PORTAL SUR,Venecia B - 1
G30 PORTAL SUR,Portal Sur T1
C30 PORTAL SUBA,Portal Sur T1
C30 PORTAL SUBA,Venecia B - 3
C30 PORTAL SUBA,General Santander B - 4 ó 6
C30 PORTAL SUBA,NQS - Calle 38A Sur A - 3
C30 PORTAL SUBA,Santa Isabel B - 3
C30 PORTAL SUBA,NQS - RICAURTE A - 3
C30 PORTAL SUBA,CAD A - 4 ó 6
C30 PORTAL SUBA,U. Nacional C - 3
C30 PORTAL SUBA,EL CAMPIN B - 4
C30 PORTAL SUBA,NQS - Calle 75 B - 4 ó 6
C30 PORTAL SUBA,Suba - Calle 95 A - 3
C30 PORTAL SUBA,PUENTE LARGO A - 3
C30 PORTAL SUBA,Shaio A - 3 ó 6
C30 PORTAL SUBA,Suba - Av. Avenida Boyaca A - 3
C30 PORTAL SUBA,SUBA - TV- 91 A - 3
C30 PORTAL SUBA,La Campiña A - 3
C30 PORTAL SUBA,Portal Suba T1
C91 P.SUBA,Portal Américas T6
C91 P.SUBA,Tintal B - 1
C91 P.SUBA,Banderas T2
C91 P.SUBA,Pradera A - 2 ó 5
C91 P.SUBA,Zona Industrial B - 1
C91 P.SUBA,NQS - RICAURTE F - 1
C91 P.SUBA,Carrera 22 B - 2 ó 5
C91 P.SUBA,Avenida Jimenez D - 2
C91 P.SUBA,Calle 19 C - 3
C91 P.SUBA,Calle 45 C - 3
C91 P.SUBA,Marly C - 3
C91 P.SUBA,Calle 63 C - 3
C91 P.SUBA,Las Flores A - 4 ó 6
C91 P.SUBA,Calle 72 C - 3
C91 P.SUBA,Calle 76 A - 4 ó 6
C91 P.SUBA,Escuela Militar A - 4
C91 P.SUBA,Suba - Calle 95 B - 4
C91 P.SUBA,PUENTE LARGO B - 4 ó 6
C91 P.SUBA,Shaio B - 4
C91 P.SUBA,SUBA - TV- 91 B - 4 ó 6
C91 P.SUBA,La Campiña B - 4 ó 6
C91 P.SUBA,Portal Suba T6
F91 P. AMERICAS,Portal Suba T6
F91 P. AMERICAS,La Campiña B - 1 ó 5
F91 P. AMERICAS,SUBA - TV- 91 B - 1 ó 5
F91 P. AMERICAS,Shaio B - 1
F91 P. AMERICAS,PUENTE LARGO A - 2
F91 P. AMERICAS,Suba - Calle 95 B - 1
F91 P. AMERICAS,Escuela Militar A - 2
F91 P. AMERICAS,Calle 76 C - 2
F91 P. AMERICAS,Calle 72 C - 2
F91 P. AMERICAS,Las Flores A - 2 ó 5
F91 P. AMERICAS,Calle 63 C - 2
F91 P. AMERICAS,Marly C - 2
F91 P. AMERICAS,Calle 45 C - 2
F91 P. AMERICAS,Calle 19 C - 2
F91 P. AMERICAS,Avenida Jimenez D - 4 ó 6
F91 P. AMERICAS,Carrera 22 A - 4
F91 P. AMERICAS,NQS - RICAURTE D - 4
F91 P. AMERICAS,Zona Industrial A - 3
F91 P. AMERICAS,Pradera A - 3 ó 6
F91 P. AMERICAS,Banderas T1
F91 P. AMERICAS,Tintal A - 4
F91 P. AMERICAS,Portal Américas T6
C96 P. SUBA,Portal Sur T1
C96 P. SUBA,Perdomo A - 3 ó 6
C96 P. SUBA,Venecia B - 3
C96 P. SUBA,NQS - Calle 38A Sur A - 3
C96 P. SUBA,Sena B - 3
C96 P. SUBA,Santa Isabel B - 3
C96 P. SUBA,Comuneros A - 4
C96 P. SUBA,NQS - RICAURTE A - 3
C96 P. SUBA,CAD B - 4 ó 6
C96 P. SUBA,EL CAMPIN B - 4
C96 P. SUBA,Coliseo A - 4
C96 P. SUBA,Av. Chile B - 4 ó 6
C96 P. SUBA,Suba - Calle 100 B - 4 ó 6
C96 P. SUBA,PUENTE LARGO B - 4 ó 6
C96 P. SUBA,Shaio B - 4
C96 P. SUBA,Niza - Calle 127 B - 4
C96 P. SUBA,Suba - Av. Avenida Boyaca B - 4
C96 P. SUBA,SUBA - TV- 91 B - 4 ó 6
C96 P. SUBA,Portal Suba T1
G96 P. SUR,Portal Suba T1
G96 P. SUR,SUBA - TV- 91 A - 2
G96 P. SUR,Suba - Av. Avenida Boyaca A - 2
G96 P. SUR,Niza - Calle 127 A - 2
G96 P. SUR,Shaio A - 2 ó 5
G96 P. SUR,PUENTE LARGO A - 2
G96 P. SUR,Suba - Calle 100 A - 2
G96 P. SUR,Av. Chile B - 1
G96 P. SUR,Coliseo B - 2
G96 P. SUR,EL CAMPIN A - 2
G96 P. SUR,CAD A - 2 ó 5
G96 P. SUR,NQS - RICAURTE C - 2 ó 5
G96 P. SUR,Comuneros A - 2
G96 P. SUR,Santa Isabel B - 1
G96 P. SUR,Sena B - 1
G96 P. SUR,NQS - Calle 38A Sur A - 1
G96 P. SUR,Venecia B - 1
G96 P. SUR,Perdomo A - 1 ó 5
G96 P. SUR,Portal Sur T1
H20 Cabecera Usme,Cabecera Calle 80 T3
H20 Cabecera Usme,Avenida Ciudad de Cali A - 2 ó 5
H20 Cabecera Usme,Granja - Cra.77 C - 2 ó 5
H20 Cabecera Usme,Avenida Boyaca A - 2 ó 5
H20 Cabecera Usme,Las Ferias A - 2 ó 5
H20 Cabecera Usme,Avenida 68 A - 2 ó 5
H20 Cabecera Usme,El Polo A - 2 ó 5
H20 Cabecera Usme,Calle 45 A - 2 ó 5
H20 Cabecera Usme,Profamilia A - 2 ó 5
H20 Cabecera Usme,Calle 26 A - 2 ó 5
H20 Cabecera Usme,Calle 19 A - 2 ó 5
H20 Cabecera Usme,Avenida Jimenez B - 2 ó 5
H20 Cabecera Usme,Calle 40 Sur B - 2 ó 5
H20 Cabecera Usme,Santa Lucía B - 2 ó 5
H20 Cabecera Usme,Molinos B - 2 ó 5
H20 Cabecera Usme,Cabecera Usme T2
D20 Cabecera Calle 80,Cabecera Usme T2
D20 Cabecera Calle 80,Molinos B - 4 ó 6
D20 Cabecera Calle 80,Santa Lucía B - 4 ó 6
D20 Cabecera Calle 80,Calle 40 Sur B - 4 ó 6
D20 Cabecera Calle 80,Avenida Jimenez B - 4 ó 6
D20 Cabecera Calle 80,Calle 19 A - 3
D20 Cabecera Calle 80,Calle 26 B - 4 ó 6
D20 Cabecera Calle 80,Profamilia B - 4 ó 6
D20 Cabecera Calle 80,Calle 45 B - 4 ó 6
D20 Cabecera Calle 80,El Polo A - 4 ó 6
D20 Cabecera Calle 80,Avenida 68 A - 4 ó 6
D20 Cabecera Calle 80,Las Ferias A - 4 ó 6
D20 Cabecera Calle 80,Avenida Boyaca A - 4 ó 6
D20 Cabecera Calle 80,Carrera 77 C - 3 ó 6
D20 Cabecera Calle 80,Avenida Ciudad de Cali A - 4 ó 6
D20 Cabecera Calle 80,Cabecera Calle 80 T3
D22 Cabecera Calle 80,Portal Sur T4
D22 Cabecera Calle 80,Sevillana B - 3 ó 6
D22 Cabecera Calle 80,General Santander A - 4 ó 6
D22 Cabecera Calle 80,Sena A - 3 ó 6
D22 Cabecera Calle 80,NQS - RICAURTE C - 4 ó 6
D22 Cabecera Calle 80,Paloquemao B - 4 ó 6
D22 Cabecera Calle 80,U. Nacional A - 4 ó 6
D22 Cabecera Calle 80,Av. Chile B - 4 ó 6
D22 Cabecera Calle 80,NQS - Calle 75 A - 4 ó 6
D22 Cabecera Calle 80,Carrera 47 A - 4 ó 6
D22 Cabecera Calle 80,Minuto de Dios A - 4 ó 6
D22 Cabecera Calle 80,Carrera 77 D - 4 ó 6
D22 Cabecera Calle 80,Cabecera Calle 80 T4
G22 Cabecera Calle 80,Cabecera Calle 80 T4
G22 Cabecera Calle 80,Carrera 77 D - 2 ó 5
G22 Cabecera Calle 80,Minuto de Dios A - 2 ó 5
G22 Cabecera Calle 80,Carrera 47 A - 2 ó 5
G22 Cabecera Calle 80,NQS - Calle 75 B - 2 ó 5
G22 Cabecera Calle 80,Av. Chile C - 2 ó 5
G22 Cabecera Calle 80,U. Nacional A - 2 ó 5
G22 Cabecera Calle 80,Paloquemao B - 2 ó 5
G22 Cabecera Calle 80,NQS - RICAURTE B - 2 ó 5
